Exercise;Element;reference_plantuml;reference;session_id;exercise_name;model_number;elem_type;plantuml;predicted;correct;llm
case_13_theater_scheduling;Association;"Author ""1..*""  -- ""*"" Play : writes";1;P103;case_13_theater_scheduling;model002;;;;;gpt-4.1
case_13_theater_scheduling;Association;"Participant ""*"" -- ""*"" Play : acts";1;P103;case_13_theater_scheduling;model002;;;;;gpt-4.1
case_13_theater_scheduling;Inheritance;Person <|-- Author;1;P103;case_13_theater_scheduling;model002;;;;;gpt-4.1
case_13_theater_scheduling;Inheritance;Person <|-- Participant;1;P103;case_13_theater_scheduling;model002;;;;;gpt-4.1
case_13_theater_scheduling;Inheritance;Play <|-- Musical;1;P103;case_13_theater_scheduling;model002;Inheritance;Musical --|> Play;1;1;gpt-4.1
case_13_theater_scheduling;Inheritance;Play <|-- Opera;1;P103;case_13_theater_scheduling;model002;Inheritance;Opera --|> Play;1;1;gpt-4.1
case_13_theater_scheduling;Association Class;(Play , Participant) .. Session;1;P103;case_13_theater_scheduling;model002;;;;;gpt-4.1
case_13_theater_scheduling;Attributes;;;P103;case_13_theater_scheduling;model002;Attributes;Theater.name;1;0;gpt-4.1
case_13_theater_scheduling;Composition;;;P103;case_13_theater_scheduling;model002;Composition;"Play ""1"" *-- ""0..*"" Session";1;0;gpt-4.1
case_13_theater_scheduling;Association;;;P103;case_13_theater_scheduling;model002;Association;"Play ""1..*"" -- ""1..*"" AuthorParticipant";1;0;gpt-4.1
case_13_theater_scheduling;Association;;;P103;case_13_theater_scheduling;model002;Association;"Play ""1"" -- ""0..*"" AuthorParticipant";1;0;gpt-4.1
case_13_theater_scheduling;Association;;;P103;case_13_theater_scheduling;model002;Association;"Session ""1..*"" -- ""0..*"" AuthorParticipant";1;0;gpt-4.1
case_13_theater_scheduling;Association;;;P103;case_13_theater_scheduling;model002;Association;"Theater ""1"" -- ""0..*"" Session";1;0;gpt-4.1
case_14_university_courses;Class;Student;1;P104;case_14_university_courses;model011;Class;Student;1;1;gpt-5
case_14_university_courses;Class;Course;1;P104;case_14_university_courses;model011;Class;Course;1;1;gpt-5
case_14_university_courses;Class;TeachingAssistant;1;P104;case_14_university_courses;model011;Class;TeachingAssistant;1;1;gpt-5
case_14_university_courses;Class;LabSection;1;P104;case_14_university_courses;model011;Class;LabSection;1;1;gpt-5
case_14_university_courses;Class;CourseRegistration;1;P104;case_14_university_courses;model011;Class;Enrollment;1;1;gpt-5
case_14_university_courses;Class;Assignment;1;P104;case_14_university_courses;model011;Class;Assignment;1;1;gpt-5
case_14_university_courses;Attributes;Student.ID;1;P104;case_14_university_courses;model011;Attributes;Student.studentCode;1;1;gpt-5
case_14_university_courses;Attributes;TeachingAssistant.FirstName;1;P104;case_14_university_courses;model011;Attributes;TeachingAssistant.firstName;1;1;gpt-5
case_14_university_courses;Attributes;TeachingAssistant.LastName;1;P104;case_14_university_courses;model011;Attributes;TeachingAssistant.lastName;1;1;gpt-5
case_14_university_courses;Attributes;LabSection.StartTime;1;P104;case_14_university_courses;model011;Attributes;LabSection.TimeSlot;1;1;gpt-5
case_14_university_courses;Attributes;LabSection.EndTime;1;P104;case_14_university_courses;model011;Attributes;LabSection.location;1;1;gpt-5
case_14_university_courses;Attributes;LabSection.Location;1;P104;case_14_university_courses;model011;;;;;gpt-5
case_14_university_courses;Attributes;CourseRegistration.dateRegistered;1;P104;case_14_university_courses;model011;Attributes;Enrollment.date;1;1;gpt-5
case_14_university_courses;Attributes;Assignment.details;1;P104;case_14_university_courses;model011;Attributes;Assignment.details;1;1;gpt-5
case_14_university_courses;Attributes;Assignment.responsibilities;1;P104;case_14_university_courses;model011;Attributes;Assignment.responsibilities;1;1;gpt-5
case_14_university_courses;Association;"Student ""*"" -- ""*"" Course";1;P104;case_14_university_courses;model011;Association;"Student ""*"" -- ""*"" Course";1;1;gpt-5
case_14_university_courses;Association;"TeachingAssistant ""*"" -- ""*"" Course";1;P104;case_14_university_courses;model011;Association;"TeachingAssistant ""*"" -- ""*"" Course";1;1;gpt-5
case_14_university_courses;Composition;"Course ""1"" *-- ""1..*"" LabSection";1;P104;case_14_university_courses;model011;Composition;"Course ""1"" *-- ""1"" LabSection";1;0;gpt-5
case_14_university_courses;Association Class;(Student, Course) .. CourseRegistration;1;P104;case_14_university_courses;model011;Association Class;(Student, Course) .. Enrollment;1;1;gpt-5
case_14_university_courses;Association Class;(Course, TeachingAssistant) .. Assignment;1;P104;case_14_university_courses;model011;Association Class;(TeachingAssistant, Course) .. Assignment;1;1;gpt-5
case_12_person_and_resources;Class;Person;1;P105;case_12_person_and_resources;model002;Class;Person;1;1;gpt-4.1
case_12_person_and_resources;Class;Ancestor;1;P105;case_12_person_and_resources;model002;Class;Ancestor;1;1;gpt-4.1
case_12_person_and_resources;Class;User;1;P105;case_12_person_and_resources;model002;Class;User;1;1;gpt-4.1
case_12_person_and_resources;Class;Abstract Resource;1;P105;case_12_person_and_resources;model002;Class;Abstract Resource;1;1;gpt-4.1
case_12_person_and_resources;Class;File;1;P105;case_12_person_and_resources;model002;Class;File;1;1;gpt-4.1
case_12_person_and_resources;Class;Folder;1;P105;case_12_person_and_resources;model002;Class;Folder;1;1;gpt-4.1
case_12_person_and_resources;Class;Access;1;P105;case_12_person_and_resources;model002;Class;Access;1;1;gpt-4.1
case_12_person_and_resources;Attributes;Person.name;1;P105;case_12_person_and_resources;model002;Attributes;Person.name;1;1;gpt-4.1
case_12_person_and_resources;Attributes;Person.identifier;1;P105;case_12_person_and_resources;model002;Attributes;Person.identifier;1;1;gpt-4.1
case_12_person_and_resources;Attributes;Ancestor.degree;1;P105;case_12_person_and_resources;model002;Attributes;Ancestor.degree;1;1;gpt-4.1
case_12_person_and_resources;Attributes;User.password;1;P105;case_12_person_and_resources;model002;Attributes;User.password;1;1;gpt-4.1
case_12_person_and_resources;Attributes;Resource.name;1;P105;case_12_person_and_resources;model002;Attributes;Resource.name;1;1;gpt-4.1
case_12_person_and_resources;Attributes;Access.canEdit;1;P105;case_12_person_and_resources;model002;Attributes;Access.canEdit;1;1;gpt-4.1
case_12_person_and_resources;Association;"Person ""0..1"" -- ""*"" Person : isChildOf";1;P105;case_12_person_and_resources;model002;Association;"Person ""0..1"" -- ""0..1"" Person";1;0;gpt-4.1
case_12_person_and_resources;Association;"Person ""*"" -- ""*"" Person : ancestor";1;P105;case_12_person_and_resources;model002;;;;;gpt-4.1
case_12_person_and_resources;Inheritance;Person <|-- User;1;P105;case_12_person_and_resources;model002;Inheritance;User --|> Person;1;1;gpt-4.1
case_12_person_and_resources;Composition;"User ""*"" *-- ""*"" Resource";1;P105;case_12_person_and_resources;model002;Association;"User ""*"" -- ""*"" Resource";1;0;gpt-4.1
case_12_person_and_resources;Composition;"Folder ""0..1"" *-- ""*"" Resource: belongsTo";1;P105;case_12_person_and_resources;model002;Composition;"Folder ""1"" *-- ""0..*"" Resource";1;0;gpt-4.1
case_12_person_and_resources;Inheritance;Resource <|-- File;1;P105;case_12_person_and_resources;model002;Inheritance;File --|> Resource;1;1;gpt-4.1
case_12_person_and_resources;Inheritance;Resource <|-- Folder;1;P105;case_12_person_and_resources;model002;Inheritance;Folder --|> Resource;1;1;gpt-4.1
case_12_person_and_resources;Association Class;(User, Resource) .. Access;1;P105;case_12_person_and_resources;model002;Association Class;(User, Resource) .. Access;1;1;gpt-4.1
case_12_person_and_resources;Association Class;(Person, Person) .. Ancestor;1;P105;case_12_person_and_resources;model002;;;;;gpt-4.1
case_12_person_and_resources;Composition;;;P105;case_12_person_and_resources;model002;Composition;"Person ""1"" *-- ""1"" Ancestor";1;0;gpt-4.1
case_12_person_and_resources;Attributes;;;P105;case_12_person_and_resources;model002;Attributes;Access.canView;1;0;gpt-4.1
case_13_theater_scheduling;Class;Enumeration Time;1;P106;case_13_theater_scheduling;model012;Class;Enumeration TimeOfDay;1;1;gpt-5
case_13_theater_scheduling;Class;Abstract Person;1;P106;case_13_theater_scheduling;model012;Class;Abstract Person;1;1;gpt-5
case_13_theater_scheduling;Class;Author;1;P106;case_13_theater_scheduling;model012;Class;Author;1;1;gpt-5
case_13_theater_scheduling;Class;Participant;1;P106;case_13_theater_scheduling;model012;Class;Participant;1;1;gpt-5
case_13_theater_scheduling;Class;Session;1;P106;case_13_theater_scheduling;model012;Class;Session;1;1;gpt-5
case_13_theater_scheduling;Class;Theater;1;P106;case_13_theater_scheduling;model012;Class;Theater;1;1;gpt-5
case_13_theater_scheduling;Class;Abstract Play;1;P106;case_13_theater_scheduling;model012;Class;Abstract Play;1;1;gpt-5
case_13_theater_scheduling;Class;Musical;1;P106;case_13_theater_scheduling;model012;Class;Musical;1;1;gpt-5
case_13_theater_scheduling;Class;Opera;1;P106;case_13_theater_scheduling;model012;Class;Opera;1;1;gpt-5
case_13_theater_scheduling;Attributes;Time.Day;1;P106;case_13_theater_scheduling;model012;Attributes;TimeOfDay.Day;1;1;gpt-5
case_13_theater_scheduling;Attributes;Time.Night;1;P106;case_13_theater_scheduling;model012;Attributes;TimeOfDay.Night;1;1;gpt-5
case_13_theater_scheduling;Attributes;Person.name;1;P106;case_13_theater_scheduling;model012;Attributes;Person.name;1;1;gpt-5
case_13_theater_scheduling;Attributes;Session.date;1;P106;case_13_theater_scheduling;model012;Attributes;Session.scheduledDate;1;1;gpt-5
case_13_theater_scheduling;Attributes;Session.timeBegin;1;P106;case_13_theater_scheduling;model012;Attributes;Session.startTime;1;1;gpt-5
case_13_theater_scheduling;Attributes;Session.timeEnd;1;P106;case_13_theater_scheduling;model012;Attributes;Session.endTime;1;1;gpt-5
case_13_theater_scheduling;Attributes;Theater.Location;1;P106;case_13_theater_scheduling;model012;Attributes;Theater.location;1;1;gpt-5
case_13_theater_scheduling;Attributes;Play.name;1;P106;case_13_theater_scheduling;model012;Attributes;Play.name;1;1;gpt-5
case_13_theater_scheduling;Attributes;Play.Time;1;P106;case_13_theater_scheduling;model012;Attributes;Play.timeOfDay;1;1;gpt-5
case_13_theater_scheduling;Association;"Play ""*"" -- ""*"" Theater : plays";1;P106;case_13_theater_scheduling;model012;Association;"Play ""0..*"" -- ""0..1"" Theater";1;0;gpt-5
case_13_theater_scheduling;Association;"Author ""1..*""  -- ""*"" Play : writes";1;P106;case_13_theater_scheduling;model012;Association;"Play ""1..*"" -- ""0..*"" Author";1;0;gpt-5
case_13_theater_scheduling;Association;"Participant ""*"" -- ""*"" Play : acts";1;P106;case_13_theater_scheduling;model012;Association;"Play ""1"" -- ""0..*"" Participant";1;1;gpt-5
case_13_theater_scheduling;Inheritance;Person <|-- Author;1;P106;case_13_theater_scheduling;model012;Inheritance;Author --|> Person;1;1;gpt-5
case_13_theater_scheduling;Inheritance;Person <|-- Participant;1;P106;case_13_theater_scheduling;model012;Inheritance;Participant --|> Person;1;1;gpt-5
case_13_theater_scheduling;Inheritance;Play <|-- Musical;1;P106;case_13_theater_scheduling;model012;Inheritance;Musical --|> Play;1;1;gpt-5
case_13_theater_scheduling;Inheritance;Play <|-- Opera;1;P106;case_13_theater_scheduling;model012;Inheritance;Opera --|> Play;1;1;gpt-5
case_13_theater_scheduling;Association Class;(Play , Participant) .. Session;1;P106;case_13_theater_scheduling;model012;;;;;gpt-5
case_13_theater_scheduling;Association;;;P106;case_13_theater_scheduling;model012;Association;"Session ""1"" -- ""0..*"" Theater";1;0;gpt-5
case_13_theater_scheduling;Composition;;;P106;case_13_theater_scheduling;model012;Composition;"Play ""1"" *-- ""1"" Session";1;0;gpt-5
case_13_theater_scheduling;Class;Enumeration Time;1;P107;case_13_theater_scheduling;model011;Class;Enumeration TimeOfDay;1;1;gpt-5
case_13_theater_scheduling;Class;Abstract Person;1;P107;case_13_theater_scheduling;model011;Class;Abstract Person;1;1;gpt-5
case_13_theater_scheduling;Class;Author;1;P107;case_13_theater_scheduling;model011;Class;Author;1;1;gpt-5
case_13_theater_scheduling;Class;Participant;1;P107;case_13_theater_scheduling;model011;Class;Participant;1;1;gpt-5
case_13_theater_scheduling;Class;Session;1;P107;case_13_theater_scheduling;model011;Class;Session;1;1;gpt-5
case_13_theater_scheduling;Class;Theater;1;P107;case_13_theater_scheduling;model011;Class;Theater;1;1;gpt-5
case_13_theater_scheduling;Class;Abstract Play;1;P107;case_13_theater_scheduling;model011;Class;Abstract Play;1;1;gpt-5
case_13_theater_scheduling;Class;Musical;1;P107;case_13_theater_scheduling;model011;Class;Musical;1;1;gpt-5
case_13_theater_scheduling;Class;Opera;1;P107;case_13_theater_scheduling;model011;Class;Opera;1;1;gpt-5
case_13_theater_scheduling;Attributes;Time.Day;1;P107;case_13_theater_scheduling;model011;Attributes;TimeOfDay.Day;1;1;gpt-5
case_13_theater_scheduling;Attributes;Time.Night;1;P107;case_13_theater_scheduling;model011;Attributes;TimeOfDay.Night;1;1;gpt-5
case_13_theater_scheduling;Attributes;Person.name;1;P107;case_13_theater_scheduling;model011;Attributes;Person.name;1;1;gpt-5
case_13_theater_scheduling;Attributes;Session.date;1;P107;case_13_theater_scheduling;model011;Attributes;Session.scheduledDate;1;1;gpt-5
case_13_theater_scheduling;Attributes;Session.timeBegin;1;P107;case_13_theater_scheduling;model011;Attributes;Session.startTime;1;1;gpt-5
case_13_theater_scheduling;Attributes;Session.timeEnd;1;P107;case_13_theater_scheduling;model011;Attributes;Session.endTime;1;1;gpt-5
case_13_theater_scheduling;Attributes;Theater.Location;1;P107;case_13_theater_scheduling;model011;Attributes;Theater.location;1;1;gpt-5
case_13_theater_scheduling;Attributes;Play.name;1;P107;case_13_theater_scheduling;model011;Attributes;Play.name;1;1;gpt-5
case_13_theater_scheduling;Attributes;Play.Time;1;P107;case_13_theater_scheduling;model011;Attributes;Play.timeOfDay;1;1;gpt-5
case_13_theater_scheduling;Association;"Play ""*"" -- ""*"" Theater : plays";1;P107;case_13_theater_scheduling;model011;Association;"Play ""0..*"" -- ""1..*"" Theater";1;1;gpt-5
case_13_theater_scheduling;Association;"Author ""1..*""  -- ""*"" Play : writes";1;P107;case_13_theater_scheduling;model011;Association;"Play ""1..*"" -- ""1..*"" Author";1;1;gpt-5
case_13_theater_scheduling;Association;"Participant ""*"" -- ""*"" Play : acts";1;P107;case_13_theater_scheduling;model011;Association;"Play ""1..*"" -- ""1..*"" Participant";1;0;gpt-5
case_13_theater_scheduling;Inheritance;Person <|-- Author;1;P107;case_13_theater_scheduling;model011;Inheritance;Author --|> Person;1;1;gpt-5
case_13_theater_scheduling;Inheritance;Person <|-- Participant;1;P107;case_13_theater_scheduling;model011;Inheritance;Participant --|> Person;1;1;gpt-5
case_13_theater_scheduling;Inheritance;Play <|-- Musical;1;P107;case_13_theater_scheduling;model011;Inheritance;Musical --|> Play;1;1;gpt-5
case_13_theater_scheduling;Inheritance;Play <|-- Opera;1;P107;case_13_theater_scheduling;model011;Inheritance;Opera --|> Play;1;1;gpt-5
case_13_theater_scheduling;Association Class;(Play , Participant) .. Session;1;P107;case_13_theater_scheduling;model011;;;;;gpt-5
case_13_theater_scheduling;Association;;;P107;case_13_theater_scheduling;model011;Association;"Author ""0..*"" -- ""0..*"" Participant";1;0;gpt-5
case_13_theater_scheduling;Association Class;;;P107;case_13_theater_scheduling;model011;Association Class;(Play, Theater) .. Session;1;0;gpt-5
case_15_robots;Class;Enumeration Location;1;P108;case_15_robots;model002;Class;Enumeration LocationCategory;1;1;gpt-4.1
case_15_robots;Class;Abstract Robot;1;P108;case_15_robots;model002;Class;Abstract Robot;1;1;gpt-4.1
case_15_robots;Class;CleaningRobot;1;P108;case_15_robots;model002;Class;CleaningRobot;1;1;gpt-4.1
case_15_robots;Class;TransportRobot;1;P108;case_15_robots;model002;Class;TransportRobot;1;1;gpt-4.1
case_15_robots;Class;Task;1;P108;case_15_robots;model002;Class;Task;1;1;gpt-4.1
case_15_robots;Class;TaskExecution;1;P108;case_15_robots;model002;Class;TaskExecution;1;1;gpt-4.1
case_15_robots;Attributes;Location.Corridors;1;P108;case_15_robots;model002;Attributes;LocationCategory.corridor;1;1;gpt-4.1
case_15_robots;Attributes;Location.Rooms;1;P108;case_15_robots;model002;Attributes;LocationCategory.room;1;1;gpt-4.1
case_15_robots;Attributes;Robot.id;1;P108;case_15_robots;model002;Attributes;Robot.robotId;1;1;gpt-4.1
case_15_robots;Attributes;Task.id;1;P108;case_15_robots;model002;Attributes;Task.taskCode;1;1;gpt-4.1
case_15_robots;Attributes;TaskExecution.id;1;P108;case_15_robots;model002;Attributes;TaskExecution.executionRefCode;1;1;gpt-4.1
case_15_robots;Attributes;TaskExecution.startTime;1;P108;case_15_robots;model002;Attributes;TaskExecution.startTime;1;1;gpt-4.1
case_15_robots;Attributes;TaskExecution.Location;1;P108;case_15_robots;model002;Attributes;TaskExecution.locationCategory;1;1;gpt-4.1
case_15_robots;Association;"Robot ""*"" -- ""*"" Task : performs";1;P108;case_15_robots;model002;Association;"Robot ""*"" -- ""*"" Task";1;1;gpt-4.1
